PCON24CD,Seat,Region,mean_Con,mean_Lab,mean_LDem,mean_Green,mean_Reform,mean_Plaid,mean_SNP,mean_Other,lo_Con,lo_Lab,lo_LDem,lo_Green,lo_Reform,lo_Plaid,lo_SNP,lo_Other,hi_Con,hi_Lab,hi_LDem,hi_Green,hi_Reform,hi_Plaid,hi_SNP,hi_Other
E14001226,Epping Forest,East of England,41.309042388,41.422397355,11.823074767,2.888933880,0.000000000,0.000000000,0.000000000,2.556551610,  32.63 ,  29.97 ,  4.25 ,  0.44 ,  -   ,  -   ,  -   ,  0.37 ,  50.62 ,  52.31 ,  22.79 ,  8.85 ,  -   ,  -   ,  -   ,  7.15 
E14001227,Epsom and Ewell,South East,28.038387518,32.584946707,26.802006521,2.881349455,7.754760681,0.000000000,0.000000000,1.938549118,  21.67 ,  23.58 ,  15.59 ,  0.38 ,  3.42 ,  -   ,  -   ,  0.40 ,  34.32 ,  42.13 ,  40.89 ,  9.06 ,  13.77 ,  -   ,  -   ,  5.51 
E14001228,Erewash,East Midlands,26.414486448,48.591133933,2.006230748,2.949362085,17.037694135,0.000000000,0.000000000,3.001092651,  20.57 ,  39.95 ,  0.56 ,  0.55 ,  8.28 ,  -   ,  -   ,  0.66 ,  33.10 ,  57.63 ,  4.86 ,  8.11 ,  28.52 ,  -   ,  -   ,  8.44 
E14001229,Erith and Thamesmead,London,20.203621334,47.506702553,8.151601029,6.297298622,9.906993759,0.000000000,0.000000000,7.933782702,  15.55 ,  38.33 ,  3.38 ,  2.25 ,  4.94 ,  -   ,  -   ,  3.06 ,  25.34 ,  57.22 ,  15.63 ,  13.45 ,  16.31 ,  -   ,  -   ,  15.99 
E14001230,Esher and Walton,South East,28.162492846,10.572223335,48.439374601,1.672933518,10.106059708,0.000000000,0.000000000,1.046915991,  20.93 ,  5.93 ,  35.77 ,  0.23 ,  4.99 ,  -   ,  -   ,  0.17 ,  35.66 ,  17.90 ,  61.26 ,  5.49 ,  18.37 ,  -   ,  -   ,  3.26 
E14001231,Exeter,South West,20.153053181,54.185586377,0.462856956,8.865195593,12.817408451,0.000000000,0.000000000,3.515899442,  15.57 ,  44.96 ,  0.08 ,  2.71 ,  6.68 ,  -   ,  -   ,  0.93 ,  25.25 ,  63.04 ,  1.50 ,  18.09 ,  20.55 ,  -   ,  -   ,  8.87 
E14001232,Exmouth and Exeter East,South West,,,,,,,,,,,,,,,,,,,,,,,,
E14001233,Fareham and Waterlooville,South East,34.468243875,27.913691673,23.761428725,2.735652565,10.402550715,0.000000000,0.000000000,0.718432447,  27.51 ,  21.27 ,  14.32 ,  0.64 ,  4.88 ,  -   ,  -   ,  0.13 ,  42.14 ,  35.65 ,  34.73 ,  6.81 ,  17.50 ,  -   ,  -   ,  2.26 
E14001234,Farnham and Bordon,South East,29.739968554,21.547996089,26.930279029,4.763547677,15.991098782,0.000000000,0.000000000,1.027109868,  22.73 ,  14.50 ,  14.34 ,  1.09 ,  9.33 ,  -   ,  -   ,  0.21 ,  37.05 ,  29.84 ,  41.57 ,  11.47 ,  25.16 ,  -   ,  -   ,  3.03 
E14001235,Faversham and Mid Kent,South East,32.778600203,31.844266327,6.590280015,4.007289078,23.570431875,0.000000000,0.000000000,1.209132501,  24.12 ,  23.48 ,  1.85 ,  0.65 ,  13.48 ,  -   ,  -   ,  0.23 ,  41.75 ,  41.74 ,  14.32 ,  12.19 ,  36.94 ,  -   ,  -   ,  3.58 
E14001236,Feltham and Heston,London,15.232508106,44.694603812,6.988498545,7.371003689,13.541689799,0.000000000,0.000000000,12.171696050,  10.88 ,  33.40 ,  2.35 ,  2.28 ,  7.00 ,  -   ,  -   ,  4.59 ,  20.39 ,  55.97 ,  14.73 ,  15.56 ,  22.79 ,  -   ,  -   ,  23.64 
E14001237,Filton and Bradley Stoke,South West,25.513585179,47.143130700,7.342351489,10.167420745,9.833511886,0.000000000,0.000000000,0.000000000,  19.46 ,  36.82 ,  2.45 ,  3.36 ,  4.43 ,  -   ,  -   ,  -   ,  32.39 ,  56.90 ,  15.52 ,  21.38 ,  16.90 ,  -   ,  -   ,  -   
E14001238,Finchley and Golders Green,London,28.213217037,33.028965457,14.344730826,16.090691348,5.346106146,0.000000000,0.000000000,2.976289186,  21.55 ,  22.99 ,  4.76 ,  5.69 ,  2.41 ,  -   ,  -   ,  0.46 ,  35.56 ,  44.53 ,  27.35 ,  32.90 ,  9.93 ,  -   ,  -   ,  8.34 
E14001239,Folkestone and Hythe,South East,27.968926199,42.068361954,6.912316482,4.581239965,15.498171560,0.000000000,0.000000000,2.970983840,  21.49 ,  33.77 ,  2.35 ,  0.88 ,  8.09 ,  -   ,  -   ,  0.74 ,  34.45 ,  51.43 ,  14.76 ,  12.65 ,  25.39 ,  -   ,  -   ,  7.18 
E14001240,Forest of Dean,South West,26.476798107,44.306303209,0.084726465,7.872199244,19.100259555,0.000000000,0.000000000,2.159713420,  19.21 ,  34.61 ,  0.01 ,  2.15 ,  9.38 ,  -   ,  -   ,  0.37 ,  34.17 ,  54.40 ,  0.26 ,  17.52 ,  31.19 ,  -   ,  -   ,  6.44 
E14001241,Frome and East Somerset,South West,23.006798090,28.554310588,31.309111086,6.413058448,9.631379678,0.000000000,0.000000000,1.085342110,  17.10 ,  19.66 ,  18.57 ,  1.40 ,  4.63 ,  -   ,  -   ,  0.21 ,  29.32 ,  39.34 ,  44.96 ,  15.82 ,  16.75 ,  -   ,  -   ,  3.22 
E14001242,Fylde,North West,31.673057018,40.243001482,9.738562190,3.414228791,13.841523982,0.000000000,0.000000000,1.089626536,  24.39 ,  30.43 ,  3.20 ,  0.48 ,  6.53 ,  -   ,  -   ,  0.21 ,  38.86 ,  49.73 ,  19.62 ,  9.88 ,  24.00 ,  -   ,  -   ,  3.24 
E14001243,Gainsborough,East Midlands,33.783355100,33.636448981,5.224714370,1.209264153,25.049100397,0.000000000,0.000000000,1.097116999,  25.98 ,  25.37 ,  1.41 ,  0.15 ,  14.94 ,  -   ,  -   ,  0.19 ,  42.42 ,  41.35 ,  11.45 ,  4.35 ,  36.87 ,  -   ,  -   ,  3.51 
E14001244,Gateshead Central and Whickham,North East,15.451523231,57.369511648,8.446257991,3.463498196,13.091801892,0.000000000,0.000000000,2.177407041,  11.46 ,  48.42 ,  3.07 ,  0.82 ,  6.58 ,  -   ,  -   ,  0.48 ,  19.51 ,  66.75 ,  16.49 ,  7.92 ,  22.28 ,  -   ,  -   ,  5.84 
E14001245,Gedling,East Midlands,22.236976320,48.759959472,2.969969886,8.587214993,14.562256780,0.000000000,0.000000000,2.883622549,  17.06 ,  39.49 ,  0.75 ,  2.72 ,  7.78 ,  -   ,  -   ,  0.55 ,  27.49 ,  58.09 ,  7.49 ,  18.95 ,  23.83 ,  -   ,  -   ,  7.85 
E14001246,Gillingham and Rainham,South East,30.549549971,48.887568843,2.657148146,2.608113357,12.567020619,0.000000000,0.000000000,2.730599063,  24.15 ,  40.75 ,  0.80 ,  0.68 ,  6.94 ,  -   ,  -   ,  0.64 ,  36.82 ,  57.51 ,  6.44 ,  6.29 ,  20.84 ,  -   ,  -   ,  6.52 
E14001247,Glastonbury and Somerton,South West,19.477899471,15.227673709,41.272770361,5.064921233,18.956735227,0.000000000,0.000000000,0.000000000,  13.16 ,  8.84 ,  27.67 ,  0.85 ,  9.84 ,  -   ,  -   ,  -   ,  27.12 ,  23.31 ,  56.13 ,  13.19 ,  30.00 ,  -   ,  -   ,  -   
E14001248,Gloucester,South West,26.654818561,43.947939854,7.449951458,5.820350538,14.346983056,0.000000000,0.000000000,1.779956534,  20.53 ,  35.08 ,  2.49 ,  1.41 ,  7.52 ,  -   ,  -   ,  0.32 ,  33.03 ,  52.53 ,  15.46 ,  13.45 ,  23.83 ,  -   ,  -   ,  5.32 
E14001249,Godalming and Ash,South East,31.157924039,14.277245952,42.472982998,1.237401434,10.163391892,0.000000000,0.000000000,0.691053686,  25.27 ,  10.02 ,  33.36 ,  0.20 ,  5.35 ,  -   ,  -   ,  0.16 ,  37.15 ,  19.30 ,  51.57 ,  3.61 ,  15.99 ,  -   ,  -   ,  1.76 
E14001250,Goole and Pocklington,Yorkshire and The Humber,31.283025043,36.713992420,5.511260711,7.053708477,18.157699553,0.000000000,0.000000000,1.280313796,  24.17 ,  27.91 ,  1.48 ,  1.91 ,  9.28 ,  -   ,  -   ,  0.23 ,  38.56 ,  44.99 ,  12.33 ,  15.98 ,  29.85 ,  -   ,  -   ,  3.41 
E14001251,Gorton and Denton,North West,9.363808626,61.247167896,5.087728446,5.870172716,9.410810580,0.000000000,0.000000000,9.020311736,  6.84 ,  51.56 ,  1.77 ,  1.67 ,  4.65 ,  -   ,  -   ,  3.09 ,  12.18 ,  70.82 ,  11.27 ,  13.21 ,  16.17 ,  -   ,  -   ,  19.10 
E14001252,Gosport,South East,31.146754262,34.215616305,9.083201060,3.909992518,20.109195314,0.000000000,0.000000000,1.535240541,  24.04 ,  25.94 ,  3.49 ,  0.77 ,  11.75 ,  -   ,  -   ,  0.35 ,  38.60 ,  43.23 ,  17.67 ,  10.34 ,  30.80 ,  -   ,  -   ,  4.48 
E14001253,Grantham and Bourne,East Midlands,36.174841873,38.296409393,4.892855793,4.572018386,14.279740215,0.000000000,0.000000000,1.784134341,  27.77 ,  30.74 ,  1.24 ,  1.31 ,  7.36 ,  -   ,  -   ,  0.37 ,  44.46 ,  46.42 ,  11.10 ,  10.64 ,  24.06 ,  -   ,  -   ,  4.86 
E14001254,Gravesham,South East,35.426155500,43.213249005,4.146677962,3.585497967,13.628419566,0.000000000,0.000000000,0.000000000,  28.21 ,  33.69 ,  1.15 ,  0.67 ,  6.82 ,  -   ,  -   ,  -   ,  42.71 ,  52.69 ,  9.41 ,  10.08 ,  22.88 ,  -   ,  -   ,  -   
E14001255,Great Grimsby and Cleethorpes,Yorkshire and The Humber,27.882025434,42.105827203,4.329836674,2.002189180,21.219291424,0.000000000,0.000000000,2.460830084,  21.49 ,  33.86 ,  1.01 ,  0.29 ,  12.15 ,  -   ,  -   ,  0.57 ,  34.54 ,  50.67 ,  10.41 ,  6.02 ,  32.25 ,  -   ,  -   ,  7.11 
E14001256,Great Yarmouth,East of England,26.987992190,32.743723450,2.604442643,8.309643286,26.565961180,0.000000000,0.000000000,2.788237251,  20.48 ,  24.67 ,  0.67 ,  2.88 ,  16.57 ,  -   ,  -   ,  0.58 ,  33.39 ,  41.29 ,  6.27 ,  16.19 ,  38.14 ,  -   ,  -   ,  6.95 
E14001257,Greenwich and Woolwich,London,14.003054290,57.967886376,8.639801868,8.265415307,6.797963256,0.000000000,0.000000000,4.325878903,  10.48 ,  46.30 ,  2.55 ,  1.96 ,  2.91 ,  -   ,  -   ,  0.97 ,  18.38 ,  68.92 ,  18.00 ,  18.03 ,  12.78 ,  -   ,  -   ,  11.00 
E14001258,Guildford,South East,25.022088860,14.273414577,46.309443992,3.425568469,9.978593183,0.000000000,0.000000000,0.990890921,  20.10 ,  10.09 ,  38.66 ,  1.23 ,  5.93 ,  -   ,  -   ,  0.23 ,  30.52 ,  19.18 ,  54.02 ,  6.95 ,  14.82 ,  -   ,  -   ,  2.53 
E14001259,Hackney North and Stoke Newington,London,9.532203371,62.633355908,8.743776589,6.944296454,8.375879843,0.000000000,0.000000000,3.770487834,  6.77 ,  51.66 ,  2.91 ,  2.03 ,  3.47 ,  -   ,  -   ,  0.65 ,  12.76 ,  72.60 ,  17.06 ,  16.32 ,  15.79 ,  -   ,  -   ,  10.56 
E14001260,Hackney South and Shoreditch,London,7.491456969,56.627902855,8.529174530,15.400484884,7.422018504,0.000000000,0.000000000,4.528962258,  5.43 ,  46.09 ,  3.47 ,  7.42 ,  3.49 ,  -   ,  -   ,  1.21 ,  9.85 ,  66.44 ,  16.47 ,  25.72 ,  12.60 ,  -   ,  -   ,  10.72 
E14001261,Halesowen,West Midlands,30.905235813,53.351035655,2.635659697,2.229881137,10.878187697,0.000000000,0.000000000,0.000000000,  23.70 ,  44.53 ,  0.55 ,  0.35 ,  5.26 ,  -   ,  -   ,  -   ,  38.09 ,  62.49 ,  7.06 ,  7.29 ,  18.15 ,  -   ,  -   ,  -   
E14001262,Halifax,Yorkshire and The Humber,17.181690913,54.962884868,2.591356106,6.371411505,16.508525533,0.000000000,0.000000000,2.384131074,  13.07 ,  45.84 ,  0.65 ,  1.85 ,  9.26 ,  -   ,  -   ,  0.47 ,  22.13 ,  63.16 ,  6.08 ,  14.07 ,  26.15 ,  -   ,  -   ,  6.46 
E14001263,Hamble Valley,South East,34.418694322,31.451932288,21.321341401,3.845511104,8.098371911,0.000000000,0.000000000,0.864148975,  28.05 ,  21.63 ,  10.35 ,  0.55 ,  3.81 ,  -   ,  -   ,  0.18 ,  42.08 ,  40.99 ,  33.82 ,  10.47 ,  14.40 ,  -   ,  -   ,  2.53 
E14001264,Hammersmith and Chiswick,London,19.405327832,56.240014955,8.242608756,4.778789627,7.572624566,0.000000000,0.000000000,3.760634265,  15.22 ,  45.19 ,  2.62 ,  0.92 ,  3.52 ,  -   ,  -   ,  0.91 ,  24.39 ,  65.69 ,  17.14 ,  11.61 ,  13.47 ,  -   ,  -   ,  9.20 
E14001265,Hampstead and Highgate,London,15.873457442,44.718616134,22.764723186,9.153689033,4.591623645,0.000000000,0.000000000,2.897890561,  11.26 ,  31.74 ,  13.06 ,  2.68 ,  1.77 ,  -   ,  -   ,  0.57 ,  21.03 ,  56.63 ,  35.43 ,  21.07 ,  9.47 ,  -   ,  -   ,  7.56 
E14001266,"Harborough, Oadby and Wigston",East Midlands,29.962353430,36.765143535,11.767461801,8.514620989,9.708045788,0.000000000,0.000000000,3.282374458,  22.86 ,  28.15 ,  4.62 ,  2.42 ,  4.11 ,  -   ,  -   ,  0.76 ,  37.12 ,  46.12 ,  21.75 ,  17.25 ,  17.60 ,  -   ,  -   ,  9.01 
E14001267,Harlow,East of England,32.344237872,39.785843762,4.532078399,3.443430879,17.738676363,0.000000000,0.000000000,2.155732725,  25.21 ,  30.38 ,  1.48 ,  0.48 ,  9.24 ,  -   ,  -   ,  0.42 ,  39.71 ,  49.26 ,  9.90 ,  10.59 ,  28.30 ,  -   ,  -   ,  5.83 
E14001268,Harpenden and Berkhamsted,East of England,30.062607843,24.106354352,30.953567942,3.300198324,10.358670215,0.000000000,0.000000000,1.218601324,  22.49 ,  16.03 ,  17.68 ,  0.57 ,  4.31 ,  -   ,  -   ,  0.17 ,  38.33 ,  33.43 ,  46.15 ,  9.44 ,  18.99 ,  -   ,  -   ,  4.47 
E14001269,Harrogate and Knaresborough,Yorkshire and The Humber,27.763279717,20.606521571,41.538409438,0.512497653,8.378300682,0.000000000,0.000000000,1.200990939,  19.55 ,  12.74 ,  25.24 ,  0.05 ,  3.03 ,  -   ,  -   ,  0.15 ,  36.80 ,  30.32 ,  58.23 ,  1.96 ,  17.15 ,  -   ,  -   ,  4.09 
E14001270,Harrow East,London,36.209961471,41.257042964,3.923966350,0.748260176,9.645390805,0.000000000,0.000000000,8.215378234,  28.68 ,  31.99 ,  1.16 ,  0.09 ,  4.39 ,  -   ,  -   ,  2.17 ,  43.07 ,  50.88 ,  8.94 ,  2.58 ,  17.28 ,  -   ,  -   ,  17.80 
E14001271,Harrow West,London,20.478013488,49.207349073,9.032931174,4.868176977,8.198981992,0.000000000,0.000000000,8.214547297,  15.92 ,  38.88 ,  3.50 ,  1.40 ,  3.80 ,  -   ,  -   ,  2.62 ,  25.48 ,  59.42 ,  17.92 ,  11.13 ,  14.08 ,  -   ,  -   ,  17.45 
E14001272,Hartlepool,North East,12.220711469,56.345511386,5.136554299,1.163414739,20.569029512,0.000000000,0.000000000,4.564778596,  8.24 ,  44.60 ,  1.19 ,  0.13 ,  9.70 ,  -   ,  -   ,  0.96 ,  17.32 ,  67.94 ,  13.05 ,  4.16 ,  33.67 ,  -   ,  -   ,  12.33 
E14001273,Harwich and North Essex,East of England,32.221823251,42.214179016,8.333799060,3.286364110,13.943834562,0.000000000,0.000000000,0.000000000,  25.71 ,  34.59 ,  3.57 ,  0.97 ,  7.45 ,  -   ,  -   ,  -   ,  39.30 ,  50.76 ,  15.99 ,  7.49 ,  22.05 ,  -   ,  -   ,  -   
E14001274,Hastings and Rye,South East,24.706315521,54.988419978,3.731847404,0.315813585,12.537631429,0.000000000,0.000000000,3.719972082,  19.28 ,  46.39 ,  1.04 ,  0.03 ,  6.61 ,  -   ,  -   ,  0.77 ,  31.10 ,  63.39 ,  8.39 ,  1.19 ,  20.65 ,  -   ,  -   ,  9.70 
E14001275,Havant,South East,33.335250285,31.864423071,8.582171867,9.423747243,15.210646250,0.000000000,0.000000000,1.583761284,  25.90 ,  23.28 ,  2.62 ,  2.82 ,  7.63 ,  -   ,  -   ,  0.29 ,  41.33 ,  41.69 ,  18.16 ,  20.69 ,  26.60 ,  -   ,  -   ,  4.54 
E14001276,Hayes and Harlington,London,19.816375913,55.767182433,3.417589647,5.973749195,7.679276016,0.000000000,0.000000000,7.345826796,  14.90 ,  45.07 ,  0.70 ,  1.46 ,  3.46 ,  -   ,  -   ,  2.08 ,  24.86 ,  64.96 ,  8.30 ,  13.34 ,  14.24 ,  -   ,  -   ,  16.21 
E14001277,Hazel Grove,North West,18.709656926,27.812302066,39.742093431,3.593717251,8.751053790,0.000000000,0.000000000,1.391176536,  13.27 ,  18.27 ,  25.49 ,  0.69 ,  3.98 ,  -   ,  -   ,  0.29 ,  24.34 ,  37.72 ,  53.82 ,  9.69 ,  15.79 ,  -   ,  -   ,  3.88 
E14001278,Hemel Hempstead,East of England,33.711525018,37.940223111,11.228214085,3.314675322,13.805362464,0.000000000,0.000000000,0.000000000,  26.96 ,  28.75 ,  4.88 ,  0.58 ,  7.22 ,  -   ,  -   ,  -   ,  39.83 ,  46.89 ,  20.44 ,  9.58 ,  22.59 ,  -   ,  -   ,  -   
E14001279,Hendon,London,37.402395899,43.498999189,5.222808658,2.620778375,7.126129468,0.000000000,0.000000000,4.128888410,  31.08 ,  34.48 ,  1.71 ,  0.39 ,  3.03 ,  -   ,  -   ,  1.03 ,  44.22 ,  52.73 ,  11.16 ,  7.85 ,  12.98 ,  -   ,  -   ,  9.97 
E14001280,Henley and Thame,South East,29.623943534,20.042288682,38.499799741,4.315408132,6.806617829,0.000000000,0.000000000,0.711942083,  24.22 ,  14.79 ,  30.70 ,  2.16 ,  3.55 ,  -   ,  -   ,  0.15 ,  34.89 ,  25.63 ,  46.86 ,  7.35 ,  11.24 ,  -   ,  -   ,  1.69 
E14001281,Hereford and South Herefordshire,West Midlands,29.468992644,30.525308965,9.818532338,16.770416953,12.307139662,0.000000000,0.000000000,1.109609438,  20.85 ,  19.27 ,  2.35 ,  4.29 ,  4.80 ,  -   ,  -   ,  0.19 ,  37.64 ,  42.23 ,  23.66 ,  38.85 ,  23.24 ,  -   ,  -   ,  3.51 
E14001282,Herne Bay and Sandwich,South East,28.751544366,39.928893421,11.042629206,3.155315363,17.121617643,0.000000000,0.000000000,0.000000000,  22.02 ,  30.28 ,  4.13 ,  0.46 ,  8.47 ,  -   ,  -   ,  -   ,  35.94 ,  49.63 ,  22.36 ,  8.80 ,  28.41 ,  -   ,  -   ,  -   
E14001283,Hertford and Stortford,East of England,29.906201957,38.386920110,7.663728468,8.035716313,13.962236127,0.000000000,0.000000000,2.045197025,  22.58 ,  28.02 ,  2.25 ,  1.80 ,  6.27 ,  -   ,  -   ,  0.45 ,  37.96 ,  48.05 ,  16.67 ,  19.24 ,  24.59 ,  -   ,  -   ,  5.69 
E14001284,Hertsmere,East of England,40.816234302,34.722937505,5.880809916,3.508153413,13.359442680,0.000000000,0.000000000,1.712422184,  32.80 ,  26.15 ,  1.81 ,  0.56 ,  6.44 ,  -   ,  -   ,  0.36 ,  48.11 ,  43.28 ,  13.10 ,  10.01 ,  22.74 ,  -   ,  -   ,  4.42 
E14001285,Hexham,North East,35.651502989,54.488885668,5.901494107,2.492001383,0.000000000,0.000000000,0.000000000,1.466115853,  28.12 ,  44.23 ,  1.81 ,  0.36 ,  -   ,  -   ,  -   ,  0.26 ,  44.44 ,  63.80 ,  13.43 ,  7.96 ,  -   ,  -   ,  -   ,  4.56 
E14001286,Heywood and Middleton North,North West,20.260346432,56.971598697,8.424441975,0.000000000,11.330261201,0.000000000,0.000000000,3.013351696,  14.50 ,  46.84 ,  2.87 ,  -   ,  5.38 ,  -   ,  -   ,  0.66 ,  26.39 ,  66.45 ,  17.77 ,  -   ,  19.09 ,  -   ,  -   ,  7.82 
E14001287,High Peak,East Midlands,23.681873925,56.909105154,2.200123950,2.253327163,14.955569808,0.000000000,0.000000000,0.000000000,  17.62 ,  48.30 ,  0.48 ,  0.25 ,  7.03 ,  -   ,  -   ,  -   ,  29.81 ,  65.02 ,  6.44 ,  7.58 ,  24.71 ,  -   ,  -   ,  -   
E14001288,Hinckley and Bosworth,East Midlands,30.686529393,31.401894635,13.540861564,7.372746321,15.845592894,0.000000000,0.000000000,1.152375192,  23.96 ,  23.63 ,  6.21 ,  2.41 ,  8.17 ,  -   ,  -   ,  0.21 ,  37.91 ,  40.21 ,  23.22 ,  15.50 ,  26.60 ,  -   ,  -   ,  3.48 
E14001289,Hitchin,East of England,28.454596290,38.075624291,18.915597320,2.631358856,9.662533396,0.000000000,0.000000000,2.260289847,  22.47 ,  28.97 ,  10.61 ,  0.45 ,  4.90 ,  -   ,  -   ,  0.53 ,  34.41 ,  47.24 ,  28.66 ,  6.90 ,  16.70 ,  -   ,  -   ,  5.89 
E14001290,Holborn and St Pancras,London,10.541093448,55.421451749,7.389533211,12.014147153,5.053958180,0.000000000,0.000000000,9.579816258,  8.12 ,  48.10 ,  4.35 ,  7.00 ,  2.76 ,  -   ,  -   ,  4.78 ,  13.17 ,  62.99 ,  12.06 ,  17.91 ,  8.30 ,  -   ,  -   ,  16.06 
E14001291,Honiton and Sidmouth,South West,23.858227555,18.570379810,33.937487018,4.390701421,17.999650558,0.000000000,0.000000000,1.243553637,  16.78 ,  12.23 ,  21.13 ,  1.00 ,  9.86 ,  -   ,  -   ,  0.23 ,  31.71 ,  26.10 ,  47.75 ,  10.07 ,  27.68 ,  -   ,  -   ,  3.87 
E14001292,Hornchurch and Upminster,London,29.402197414,36.330656757,10.440002659,2.334076332,17.401599007,0.000000000,0.000000000,4.091467832,  21.26 ,  25.88 ,  3.67 ,  0.27 ,  9.21 ,  -   ,  -   ,  0.92 ,  38.06 ,  46.99 ,  20.90 ,  7.55 ,  29.43 ,  -   ,  -   ,  10.30 
E14001293,Hornsey and Friern Barnet,London,12.498248661,60.916239775,11.011189886,5.831074754,4.739041813,0.000000000,0.000000000,5.004205111,  8.97 ,  49.25 ,  3.49 ,  1.68 ,  1.76 ,  -   ,  -   ,  1.10 ,  16.44 ,  71.22 ,  21.84 ,  13.65 ,  9.15 ,  -   ,  -   ,  12.80 
E14001294,Horsham,South East,30.273139986,19.785048284,33.160935914,7.894674512,8.356684803,0.000000000,0.000000000,0.529516501,  22.88 ,  13.20 ,  22.41 ,  2.44 ,  4.33 ,  -   ,  -   ,  0.09 ,  37.27 ,  26.54 ,  44.44 ,  16.03 ,  15.10 ,  -   ,  -   ,  1.72 
E14001295,Houghton and Sunderland South,North East,12.899588603,51.485166554,5.109297555,3.778116168,26.727831120,0.000000000,0.000000000,0.000000000,  8.94 ,  40.23 ,  1.22 ,  0.59 ,  14.92 ,  -   ,  -   ,  -   ,  17.46 ,  62.98 ,  12.88 ,  10.10 ,  39.91 ,  -   ,  -   ,  -   
E14001296,Hove and Portslade,South East,18.863848866,64.818803980,3.644442343,4.299397578,6.283603220,0.000000000,0.000000000,2.089904014,  14.70 ,  56.35 ,  0.97 ,  0.95 ,  2.88 ,  -   ,  -   ,  0.46 ,  23.47 ,  72.39 ,  8.59 ,  10.71 ,  11.34 ,  -   ,  -   ,  5.57 
E14001297,Huddersfield,Yorkshire and The Humber,17.071143563,52.227308111,4.707961255,13.912849616,12.080737455,0.000000000,0.000000000,0.000000000,  12.76 ,  42.47 ,  1.37 ,  5.94 ,  6.31 ,  -   ,  -   ,  -   ,  22.34 ,  60.66 ,  10.87 ,  25.42 ,  19.42 ,  -   ,  -   ,  -   
E14001298,Huntingdon,East of England,28.239338203,38.810319226,10.930381184,5.136327964,14.454443790,0.000000000,0.000000000,2.429189632,  22.07 ,  29.83 ,  3.96 ,  1.25 ,  8.02 ,  -   ,  -   ,  0.51 ,  34.66 ,  48.34 ,  20.34 ,  12.40 ,  23.42 ,  -   ,  -   ,  6.88 
E14001299,Hyndburn,North West,26.498332245,54.102304031,1.918575523,2.786493192,14.694295009,0.000000000,0.000000000,0.000000000,  20.50 ,  44.13 ,  0.46 ,  0.41 ,  7.44 ,  -   ,  -   ,  -   ,  33.07 ,  63.03 ,  5.54 ,  8.46 ,  25.51 ,  -   ,  -   ,  -   
E14001300,Ilford North,London,20.027540585,50.103568514,6.677046910,2.522868867,5.790692101,0.000000000,0.000000000,14.878283023,  15.17 ,  39.85 ,  2.11 ,  0.39 ,  2.33 ,  -   ,  -   ,  6.21 ,  25.81 ,  60.52 ,  13.95 ,  6.94 ,  11.06 ,  -   ,  -   ,  27.70 
E14001301,Ilford South,London,14.842952853,50.317407321,7.792616937,6.122768350,11.158630722,0.000000000,0.000000000,9.765623817,  11.06 ,  39.46 ,  2.82 ,  1.62 ,  5.86 ,  -   ,  -   ,  3.09 ,  19.28 ,  61.58 ,  16.17 ,  14.54 ,  18.31 ,  -   ,  -   ,  19.54 
E14001302,Ipswich,East of England,24.612047166,47.822310843,4.344008825,6.475895712,12.493663098,0.000000000,0.000000000,4.252074355,  19.28 ,  39.15 ,  1.61 ,  2.18 ,  7.18 ,  -   ,  -   ,  1.12 ,  30.10 ,  55.41 ,  9.11 ,  13.64 ,  18.84 ,  -   ,  -   ,  9.92 
E14001303,Isle of Wight East,South East,27.765582424,37.709927389,1.263467030,10.464513580,20.433057500,0.000000000,0.000000000,2.363452077,  20.40 ,  26.84 ,  0.21 ,  2.67 ,  10.18 ,  -   ,  -   ,  0.44 ,  35.49 ,  48.65 ,  4.16 ,  21.84 ,  32.46 ,  -   ,  -   ,  6.73 
E14001304,Isle of Wight West,South East,23.200185674,34.988019146,0.794492171,20.729980274,18.016690009,0.000000000,0.000000000,2.270632726,  16.97 ,  24.47 ,  0.16 ,  9.50 ,  9.73 ,  -   ,  -   ,  0.40 ,  30.14 ,  45.70 ,  2.41 ,  35.07 ,  28.81 ,  -   ,  -   ,  7.01 
E14001305,Islington North,London,6.715970356,41.858911431,7.098688156,7.162156001,5.099447879,0.000000000,0.000000000,32.064826178,  4.84 ,  36.30 ,  4.34 ,  4.79 ,  3.09 ,  -   ,  -   ,  25.85 ,  8.69 ,  46.99 ,  10.18 ,  10.38 ,  7.36 ,  -   ,  -   ,  39.35 
E14001306,Islington South and Finsbury,London,11.976586791,51.357862241,10.175198999,9.482638672,4.798565278,0.000000000,0.000000000,12.209148020,  8.73 ,  39.62 ,  3.89 ,  3.20 ,  2.08 ,  -   ,  -   ,  4.59 ,  15.62 ,  61.98 ,  18.67 ,  19.02 ,  9.01 ,  -   ,  -   ,  24.26 
E14001307,Jarrow and Gateshead East,North East,10.437414137,51.543452976,4.787078445,6.425435869,23.398353555,0.000000000,0.000000000,3.408265019,  7.38 ,  41.31 ,  1.21 ,  1.43 ,  14.25 ,  -   ,  -   ,  0.69 ,  13.67 ,  62.20 ,  10.88 ,  15.48 ,  35.16 ,  -   ,  -   ,  8.67 
