gss_code,name,region,Conservative,Labour,Liberal Democrat,Green Party,Reform UK,Scottish National Party,Plaid Cymru,Other,Winner,Runner Up,Difference,Outcome,winner_2019
E14001379,Newcastle upon Tyne North,NE,0.1900132082,0.4710232728,0.1313509814,0.06068932095,0.1371426139,,,0.009780602761,Labour,Conservative,0.2810100646,Safe Labour,Labour
E14001380,Newcastle-under-Lyme,WM,0.2558876195,0.426276074,0.07444511226,0.0456450084,0.1865393119,,,,Labour,Conservative,0.1703884545,Safe Labour,Conservative
E14001381,Newton Abbot,SW,0.2890870262,0.2435740853,0.2234777885,0.05051581639,0.1860657455,,,0.007279538099,Conservative,Labour,0.04551294095,Marginal,Conservative
E14001382,Newton Aycliffe and Spennymoor,NE,0.2573598716,0.402054518,0.05713579683,0.03265300904,0.2381394951,,,0.0126573094,Labour,Conservative,0.1446946464,Likely Labour,Conservative
E14001383,Normanton and Hemsworth,YH,0.1585385972,0.4713454451,0.06127543306,0.05145784448,0.2368721206,,,,Labour,Reform UK,0.2344733244,Safe Labour,Labour
E14001384,North Bedfordshire,EE,0.3153272162,0.3013859189,0.1391084652,0.05447849574,0.1815664132,,,,Conservative,Labour,0.0139412973,Marginal,Conservative
E14001385,North Cornwall,SW,0.2718344558,0.1899003322,0.3108778439,0.02679229379,0.1949320878,,,0.005662986569,Liberal Democrat,Conservative,0.03904338811,Marginal,Conservative
E14001386,North Cotswolds,SW,0.2735339348,0.2453450533,0.2021630535,0.07633900186,0.194698933,,,0.00792002351,Conservative,Labour,0.02818888145,Marginal,Conservative
E14001387,North Devon,SW,0.2373561572,0.1975091195,0.339563874,0.04136314769,0.1780091671,,,0.006198534346,Liberal Democrat,Conservative,0.1022077168,Likely Liberal Democrat,Conservative
E14001388,North Dorset,SW,0.2956988955,0.2046216874,0.2431775606,0.0507718207,0.1994385292,,,0.006291506501,Conservative,Liberal Democrat,0.0525213349,Lean Conservative,Conservative
E14001389,North Durham,NE,0.1709906169,0.4943158235,0.06155011166,0.04738702876,0.2085713519,,,0.01718506735,Labour,Reform UK,0.2857444716,Safe Labour,Labour
E14001390,North East Cambridgeshire,EE,0.3930790218,0.2520825349,0.07334730154,0.04136620998,0.2277487063,,,0.01237622551,Conservative,Labour,0.140996487,Likely Conservative,Conservative
E14001391,North East Derbyshire,EM,0.2884922445,0.4105200287,0.05875629833,0.04393049766,0.1851054162,,,0.0131955146,Labour,Conservative,0.1220277842,Likely Labour,Conservative
E14001392,North East Hampshire,SE,0.2876356881,0.2030413436,0.2849118209,0.05477810936,0.1605041297,,,0.009128908399,Conservative,Liberal Democrat,0.002723867234,Marginal,Conservative
E14001393,North East Hertfordshire,EE,0.2611421778,0.3247710742,0.1586497592,0.06854785682,0.1788780103,,,,Labour,Conservative,0.06362889642,Lean Labour,Conservative
E14001394,North East Somerset and Hanham,SW,0.3073732435,0.3217932882,0.1181782012,0.04632986555,0.1976505596,,,0.008674841916,Labour,Conservative,0.01442004475,Marginal,Conservative
E14001395,North Herefordshire,WM,0.2782185802,0.2608311677,0.1568636654,0.09963221648,0.1959462399,,,0.00850813038,Conservative,Labour,0.01738741251,Marginal,Conservative
E14001396,North Norfolk,EE,0.284367716,0.1893778919,0.3000922319,0.02928904611,0.1908222095,,,,Liberal Democrat,Conservative,0.0157245159,Marginal,Conservative
E14001397,North Northumberland,NE,0.2899470822,0.3111108809,0.1438251633,0.04807399207,0.1966936549,,,0.01034922663,Labour,Conservative,0.02116379868,Marginal,Conservative
E14001398,North Shropshire,WM,0.3017809149,0.158258599,0.2918418707,0.05767647508,0.1905259481,,,,Conservative,Liberal Democrat,0.009939044216,Marginal,Conservative
E14001399,North Somerset,SW,0.2876894057,0.304724083,0.1481215074,0.07216672293,0.1791135643,,,0.008184716658,Labour,Conservative,0.01703467729,Marginal,Conservative
E14001400,North Warwickshire and Bedworth,WM,0.3361239319,0.3379070577,0.05846339716,0.04378648007,0.2105602912,,,,Labour,Conservative,0.001783125811,Marginal,Conservative
E14001401,North West Cambridgeshire,EE,0.2829258016,0.3136374565,0.1127456897,0.08115788723,0.2006680665,,,,Labour,Conservative,0.03071165486,Marginal,Conservative
E14001402,North West Essex,EE,0.2856012962,0.2395802096,0.227003015,0.05974892514,0.1809891496,,,0.007077404424,Conservative,Labour,0.04602108655,Marginal,Conservative
E14001403,North West Hampshire,SE,0.2941499234,0.2440386349,0.1984503058,0.06411840777,0.1907691952,,,0.00847353294,Conservative,Labour,0.05011128852,Lean Conservative,Conservative
E14001404,North West Leicestershire,EM,0.3210978554,0.3222702052,0.07621413186,0.05934014776,0.208465164,,,0.01261249582,Labour,Conservative,0.001172349777,Marginal,Conservative
E14001405,North West Norfolk,EE,0.3186149758,0.3255615501,0.07879291727,0.04917736245,0.2179887289,,,,Labour,Conservative,0.006946574313,Marginal,Conservative
E14001406,Northampton North,EM,0.2788702074,0.3979819615,0.06112377911,0.05515022461,0.191699305,,,0.01517452238,Labour,Conservative,0.1191117541,Likely Labour,Conservative
E14001407,Northampton South,EM,0.3319141489,0.3109504681,0.08148212352,0.0547396823,0.2086310119,,,0.01228256523,Conservative,Labour,0.02096368075,Marginal,Conservative
E14001408,Norwich North,EE,0.2713985221,0.4291624134,0.06834487249,0.05583914423,0.1640061726,,,0.01124887524,Labour,Conservative,0.1577638913,Safe Labour,Conservative
E14001409,Norwich South,EE,0.2017064488,0.5070407783,0.0841886366,0.08820474559,0.1091803064,,,0.009679084209,Labour,Conservative,0.3053343295,Safe Labour,Labour
E14001410,Nottingham East,EM,0.165909812,0.5793803061,0.05750737499,0.07933953695,0.1015534623,,,0.01630950765,Labour,Conservative,0.4134704942,Safe Labour,Labour
E14001411,Nottingham North and Kimberley,EM,0.2393902463,0.4626171617,0.04669125242,0.05382088525,0.1807469678,,,,Labour,Conservative,0.2232269154,Safe Labour,Labour
E14001412,Nottingham South,EM,0.2088428141,0.4979215437,0.06666697058,0.07176970911,0.1411076207,,,0.01369134187,Labour,Conservative,0.2890787296,Safe Labour,Labour
E14001413,Nuneaton,WM,0.2625635903,0.4046188739,0.06183400688,0.05977012927,0.1963056438,,,0.01490775584,Labour,Conservative,0.1420552837,Likely Labour,Conservative
E14001414,Old Bexley and Sidcup,GL,0.3000548564,0.320304647,0.1190186419,0.04636450512,0.2039291577,,,0.01032819189,Labour,Conservative,0.02024979065,Marginal,Conservative
E14001415,Oldham East and Saddleworth,NW,0.1768458448,0.5189161439,0.06435350181,0.04719183209,0.1699068246,,,0.02278585281,Labour,Conservative,0.3420702992,Safe Labour,Labour
E14001416,"Oldham West, Chadderton and Royton",NW,0.1925665999,0.5112387734,0.05143108479,0.04804342281,0.1631729002,,,0.03354721893,Labour,Conservative,0.3186721734,Safe Labour,Labour
E14001417,Orpington,GL,0.3250999383,0.2729022716,0.1447238967,0.04814918438,0.2003823134,,,0.008742395627,Conservative,Labour,0.05219766662,Lean Conservative,Conservative
E14001418,Ossett and Denby Dale,YH,0.2827216638,0.3898097589,0.07311359354,0.04333640212,0.1964016407,,,0.01461694092,Labour,Conservative,0.1070880951,Likely Labour,Conservative
E14001419,Oxford East,SE,0.1828469508,0.5366601415,0.1613570072,0.1046494249,,,,0.01440866231,Labour,Conservative,0.3538131907,Safe Labour,Labour
E14001420,Oxford West and Abingdon,SE,0.1830178029,0.1952653416,0.461446587,0.04821024299,0.1067169285,,,0.005343096964,Liberal Democrat,Labour,0.2661812455,Safe Liberal Democrat,Liberal Democrat
E14001421,Peckham,GL,0.09431407132,0.6110495049,0.07987878085,0.1264583227,0.07082596685,,,0.01747335338,Labour,Green Party,0.4845911822,Safe Labour,Labour
E14001422,Pendle and Clitheroe,NW,0.2904812129,0.3521031296,0.08489053095,0.03603155445,0.2187480373,,,0.01774553476,Labour,Conservative,0.06162191669,Lean Labour,Conservative
E14001423,Penistone and Stocksbridge,YH,0.2571953434,0.4121312657,0.0943533107,0.03686468002,0.1881065561,,,,Labour,Conservative,0.1549359223,Safe Labour,Conservative
E14001424,Penrith and Solway,NW,0.2819163186,0.36728923,0.08670232597,0.04530516958,0.2066160956,,,0.01217086023,Labour,Conservative,0.08537291145,Lean Labour,Conservative
E14001425,Peterborough,EE,0.2680043265,0.4180032767,0.0619183308,0.05207527629,0.1824256668,,,0.01757312297,Labour,Conservative,0.1499989501,Likely Labour,Conservative
E14001426,Plymouth Moor View,SW,0.3026422472,0.3695695834,0.05983754416,0.04194626053,0.2143364186,,,,Labour,Conservative,0.06692733621,Lean Labour,Conservative
E14001427,Plymouth Sutton and Devonport,SW,0.175482481,0.5351164773,0.06575570793,0.06871422459,0.1444476446,,,0.01048346457,Labour,Conservative,0.3596339963,Safe Labour,Labour
E14001428,"Pontefract, Castleford and Knottingley",YH,0.1740415142,0.4355321878,0.07556905158,0.04353215409,0.2508740449,,,0.02045104739,Labour,Reform UK,0.1846581428,Safe Labour,Labour
E14001429,Poole,SW,0.2727560872,0.3130118137,0.1676157367,0.04765248838,0.1903228136,,,0.00864106044,Labour,Conservative,0.04025572648,Marginal,Conservative
E14001430,Poplar and Limehouse,GL,0.1284312137,0.5596372862,0.1472250582,0.07305295637,0.06462910511,,,0.02702438032,Labour,Liberal Democrat,0.412412228,Safe Labour,Labour
E14001431,Portsmouth North,SE,0.2922019074,0.3430158724,0.09324625772,0.04281485783,0.2137908761,,,,Labour,Conservative,0.05081396499,Lean Labour,Conservative
E14001432,Portsmouth South,SE,0.1869512401,0.4947881592,0.11769186,0.04766576051,0.1414445563,,,0.01145842381,Labour,Conservative,0.3078369191,Safe Labour,Labour
E14001433,Preston,NW,0.1886852032,0.5032981492,0.07355167685,0.05033791455,0.1560202457,,,0.02810681046,Labour,Conservative,0.3146129461,Safe Labour,Labour
E14001434,Putney,GL,0.227045253,0.4199218612,0.1696599217,0.06878099906,0.09770850977,,,0.01688345523,Labour,Conservative,0.1928766082,Safe Labour,Labour
E14001435,Queen's Park and Maida Vale,GL,0.1259035012,0.5816220036,0.1183632873,0.08436158286,0.07032152459,,,0.01942810054,Labour,Conservative,0.4557185024,Safe Labour,Labour
E14001436,Rawmarsh and Conisbrough,YH,0.1872310613,0.4666420659,0.05068792477,0.03851137609,0.2391075949,,,0.01781997706,Labour,Reform UK,0.227534471,Safe Labour,Labour
E14001437,Rayleigh and Wickford,EE,0.3240287832,0.2742222273,0.08604927115,0.04081054586,0.264289986,,,,Conservative,Labour,0.04980655595,Marginal,Conservative
E14001438,Reading Central,SE,0.2128266097,0.5151518735,0.0734887364,0.07013758797,0.1101929416,,,0.01820225081,Labour,Conservative,0.3023252638,Safe Labour,Labour
E14001439,Reading West and Mid Berkshire,SE,0.2627947545,0.3154345161,0.1797202633,0.05392798645,0.1797406239,,,0.008381855658,Labour,Conservative,0.05263976157,Lean Labour,Conservative
E14001440,Redcar,NE,0.2617795402,0.4047177397,0.05257060659,0.03164864364,0.2382164755,,,0.01106699442,Labour,Conservative,0.1429381995,Likely Labour,Conservative
E14001441,Redditch,WM,0.3074364628,0.319696055,0.08617519243,0.05961274661,0.2142675995,,,0.0128119437,Labour,Conservative,0.01225959225,Marginal,Conservative
E14001442,Reigate,SE,0.271397031,0.254223264,0.2425859659,0.0608192011,0.1617120378,,,,Conservative,Labour,0.01717376707,Marginal,Conservative
E14001443,Ribble Valley,NW,0.2910096222,0.3289246875,0.1006402298,0.04329964064,0.2157916008,,,0.02033421908,Labour,Conservative,0.03791506534,Marginal,Conservative
E14001444,Richmond and Northallerton,YH,0.3445055426,0.2608172911,0.139222422,0.05965733295,0.1866512752,,,0.009146136157,Conservative,Labour,0.08368825152,Lean Conservative,Conservative
E14001445,Richmond Park,GL,0.2604891062,0.153158443,0.4295830309,0.0305302065,0.1208183675,,,0.00542084582,Liberal Democrat,Conservative,0.1690939247,Safe Liberal Democrat,Liberal Democrat
E14001446,Rochdale,NW,0.1859429874,0.491113196,0.0743512526,0.0499490101,0.1681436552,,,0.03049989863,Labour,Conservative,0.3051702086,Safe Labour,Labour
E14001447,Rochester and Strood,SE,0.2738425994,0.3553249842,0.08990684479,0.05009236763,0.2178995703,,,0.0129336337,Labour,Conservative,0.08148238475,Lean Labour,Conservative
E14001448,Romford,GL,0.331139062,0.3208972794,0.08161757751,0.05521993897,0.1967969878,,,0.01432915428,Conservative,Labour,0.0102417826,Marginal,Conservative
E14001449,Romsey and Southampton North,SE,0.3235254186,0.1763552907,0.3068471301,0.0312435189,0.155906477,,,0.006122164714,Conservative,Liberal Democrat,0.01667828846,Marginal,Conservative
E14001450,Rossendale and Darwen,NW,0.2757963066,0.3822849247,0.06169413799,0.04215866416,0.2225175406,,,0.01554842592,Labour,Conservative,0.1064886181,Likely Labour,Conservative
E14001451,Rother Valley,YH,0.2282800531,0.4399655028,0.05460812303,0.05216698875,0.2091987631,,,,Labour,Conservative,0.2116854497,Safe Labour,Conservative
E14001452,Rotherham,YH,,0.532063242,0.1081302618,0.081903658,0.2522172508,,,0.02568558738,Labour,Reform UK,0.2798459913,Safe Labour,Labour
E14001453,Rugby,WM,0.2737167805,0.3690576824,0.09313661957,0.0619210258,0.1912089076,,,0.01095898415,Labour,Conservative,0.09534090189,Lean Labour,Conservative
E14001454,"Ruislip, Northwood and Pinner",GL,0.3393961791,0.2868419807,0.1587635555,0.05163760233,0.1499777076,,,,Conservative,Labour,0.05255419844,Lean Conservative,Conservative
E14001455,Runcorn and Helsby,NW,0.20410974,0.4771972843,0.06848606477,0.04863631448,0.1857905853,,,0.01578001121,Labour,Conservative,0.2730875443,Safe Labour,Labour
E14001456,Runnymede and Weybridge,SE,0.297967359,0.2197251777,0.2651981051,0.04548991716,0.163267891,,,0.008351550124,Conservative,Liberal Democrat,0.03276925385,Marginal,Conservative
E14001457,Rushcliffe,EM,0.2806824055,0.3813236254,0.1268423862,0.04088402925,0.1603442545,,,0.009923299239,Labour,Conservative,0.1006412199,Likely Labour,Conservative
E14001458,Rutland and Stamford,EM,0.3573833389,0.2537235988,0.149592612,0.05603039929,0.1749717227,,,0.008298328243,Conservative,Labour,0.1036597401,Likely Conservative,Conservative
E14001459,Salford,NW,0.1236874091,0.5551063581,0.07227853284,0.08041445595,0.1522333729,,,0.01627987112,Labour,Reform UK,0.4028729852,Safe Labour,Labour
E14001460,Salisbury,SW,0.2702893163,0.2587665992,0.2274519972,0.06538287571,0.1704411917,,,0.007668019983,Conservative,Labour,0.01152271707,Marginal,Conservative
E14001461,Scarborough and Whitby,YH,0.2851743705,0.375152093,0.06686981707,0.03265767758,0.2275524344,,,0.01259360736,Labour,Conservative,0.08997772247,Lean Labour,Conservative
E14001462,Scunthorpe,YH,0.2911778486,0.3775140687,0.04671328271,0.04071572541,0.2293524342,,,0.01452664037,Labour,Conservative,0.0863362201,Lean Labour,Conservative
E14001463,Sefton Central,NW,0.1803222191,0.5374975066,0.06725866252,0.06349187683,0.139540612,,,0.01188912286,Labour,Conservative,0.3571752875,Safe Labour,Labour
E14001464,Selby,YH,0.2837927664,0.3794126968,0.07479955475,0.05341835774,0.1942951165,,,,Labour,Conservative,0.09561993042,Lean Labour,Conservative
E14001465,Sevenoaks,SE,0.3055135532,0.2250307045,0.2306351314,0.05080584044,0.1799806691,,,0.008034101271,Conservative,Liberal Democrat,0.07487842184,Lean Conservative,Conservative
E14001466,Sheffield Brightside and Hillsborough,YH,0.2338638787,0.5536874022,0.08263453044,0.1063353705,,,,0.02329734323,Labour,Conservative,0.3198235235,Safe Labour,Labour
E14001467,Sheffield Central,YH,0.1287130561,0.6370273775,0.07823896896,0.1399308162,,,,0.01602070296,Labour,Green Party,0.4970965613,Safe Labour,Labour
E14001468,Sheffield Hallam,YH,0.2407744355,0.3714303675,0.299698957,0.07940613361,,,,0.008690106361,Labour,Liberal Democrat,0.07173141051,Lean Labour,Labour
E14001469,Sheffield Heeley,YH,0.2286615022,0.5362574703,0.1048266593,0.1153575174,,,,0.01473625283,Labour,Conservative,0.3075959681,Safe Labour,Labour
E14001470,Sheffield South East,YH,0.26279244,0.5306452525,0.09005084735,0.08050961634,,,,0.02314189685,Labour,Conservative,0.2678528125,Safe Labour,Labour
E14001471,Sherwood Forest,EM,0.3022260675,0.3968561205,0.05480591252,0.04244869488,0.1862429691,,,0.01742023553,Labour,Conservative,0.094630053,Lean Labour,Conservative
E14001472,Shipley,YH,0.2635059763,0.4224951899,0.06627590388,0.04811179823,0.1860736176,,,0.01353751407,Labour,Conservative,0.1589892136,Safe Labour,Conservative
E14001473,Shrewsbury,WM,0.2722668144,0.3881630941,0.1080154956,0.05672872448,0.1649039377,,,0.009921933669,Labour,Conservative,0.1158962797,Likely Labour,Conservative
E14001474,Sittingbourne and Sheppey,SE,0.3275686864,0.2915586431,0.08426350456,0.03840666475,0.2396438311,,,0.01855867012,Conservative,Labour,0.03601004328,Marginal,Conservative
E14001475,Skipton and Ripon,YH,0.290731789,0.3152281666,0.156363366,0.06890954504,0.1599158998,,,0.008851233605,Labour,Conservative,0.02449637754,Marginal,Conservative
E14001476,Sleaford and North Hykeham,EM,0.3624360778,0.27569486,0.09850645269,0.04538485602,0.2064206581,,,0.01155709544,Conservative,Labour,0.08674121784,Lean Conservative,Conservative
E14001477,Slough,SE,0.220940786,0.4318211893,0.1012054138,0.08526608234,0.1243158894,,,0.03645063911,Labour,Conservative,0.2108804033,Safe Labour,Labour
E14001478,Smethwick,WM,0.1639025387,0.5508419965,0.05086387851,0.06372673715,0.1495051015,,,0.02115974769,Labour,Conservative,0.3869394579,Safe Labour,Labour
E14001479,Solihull West and Shirley,WM,0.3167544694,0.2856959866,0.1584883135,0.05742074867,0.1716876391,,,0.009952842773,Conservative,Labour,0.03105848284,Marginal,Conservative
E14001480,South Basildon and East Thurrock,EE,0.3300348565,0.3113974743,0.05803795903,0.03167779061,0.2553578157,,,0.01349410385,Conservative,Labour,0.01863738215,Marginal,Conservative
E14001481,South Cambridgeshire,EE,0.22870451,0.2140433758,0.4054660581,0.03641013934,0.1097760926,,,0.00559982414,Liberal Democrat,Conservative,0.1767615481,Safe Liberal Democrat,Conservative
E14001482,South Cotswolds,SW,0.2688513429,0.1988302076,0.2976107563,0.05036213005,0.1780758855,,,0.006269677571,Liberal Democrat,Conservative,0.02875941345,Marginal,Conservative
E14001483,South Derbyshire,EM,0.3252702321,0.320674951,0.08031100187,0.05170437103,0.207098853,,,0.01494059089,Conservative,Labour,0.00459528109,Marginal,Conservative
E14001484,South Devon,SW,0.2422864802,0.2307207452,0.2941698643,0.03325502897,0.193199328,,,0.006368553267,Liberal Democrat,Conservative,0.05188338412,Lean Liberal Democrat,Conservative
E14001485,South Dorset,SW,0.2908167703,0.3133345181,0.1177970466,0.05341029095,0.2155582284,,,0.009083145688,Labour,Conservative,0.02251774775,Marginal,Conservative
E14001486,South East Cornwall,SW,0.2881054021,0.3077077442,0.1593678071,0.04609681634,0.1910744745,,,0.007647755752,Labour,Conservative,0.01960234215,Marginal,Conservative
E14001487,South Holland and The Deepings,EM,0.4277044647,0.224791899,0.0712628237,0.04733389216,0.2144494758,,,0.01445744461,Conservative,Labour,0.2029125658,Safe Conservative,Conservative
E14001488,South Leicestershire,EM,0.3227964517,0.3160658685,0.08884084156,0.0527920278,0.209470844,,,,Conservative,Labour,0.006730583181,Marginal,Conservative
E14001489,South Norfolk,EE,0.2625409856,0.31585567,0.1508511737,0.06798345702,0.1944722581,,,0.008296455612,Labour,Conservative,0.05331468448,Lean Labour,Conservative
E14001490,South Northamptonshire,EM,0.3327126986,0.2850373201,0.1089497505,0.06338137498,0.2000021078,,,0.009916748,Conservative,Labour,0.04767537853,Marginal,Conservative
E14001491,South Ribble,NW,0.2719511365,0.3863683444,0.08166675236,0.04562809639,0.2018543731,,,,Labour,Conservative,0.1144172078,Likely Labour,Conservative
E14001492,South Shields,NE,0.1815213294,0.4663933214,0.05256578932,0.04945361549,0.2357422809,,,0.01432366351,Labour,Reform UK,0.2306510405,Safe Labour,Labour
E14001493,South Shropshire,WM,0.3036958918,0.2723080559,0.1530028169,0.06214788498,0.2010094252,,,,Conservative,Labour,0.03138783585,Marginal,Conservative
E14001494,South Suffolk,EE,0.2873578222,0.2974639187,0.1252778182,0.08442760883,0.1979176008,,,,Labour,Conservative,0.01010609649,Marginal,Conservative
E14001495,South West Devon,SW,0.2798215246,0.3254212032,0.1168385915,0.05800846067,0.2120373284,,,0.007872891653,Labour,Conservative,0.04559967863,Marginal,Conservative
E14001496,South West Hertfordshire,EE,0.3273744604,0.2659614028,0.1555818535,0.0422231566,0.199239931,,,0.009619195669,Conservative,Labour,0.06141305763,Lean Conservative,Conservative
E14001497,South West Norfolk,EE,0.3453877593,0.2958663299,0.07652669185,0.05050485405,0.2138051131,,,0.01790925186,Conservative,Labour,0.0495214294,Marginal,Conservative
E14001498,South West Wiltshire,SW,0.2643182246,0.2830218227,0.1707473352,0.05414200404,0.2194217255,,,0.008348887907,Labour,Conservative,0.01870359809,Marginal,Conservative
E14001499,Southampton Itchen,SE,0.2655628092,0.4039767678,0.07652711658,0.05092976666,0.1905615615,,,0.01244197824,Labour,Conservative,0.1384139586,Likely Labour,Conservative
E14001500,Southampton Test,SE,0.2175601936,0.4690208135,0.09585971324,0.07010800853,0.1338552851,,,0.01359598611,Labour,Conservative,0.2514606199,Safe Labour,Labour
E14001501,Southend East and Rochford,EE,0.3131561284,0.3522828994,0.06432102023,0.03355723092,0.2262004806,,,0.0104822405,Labour,Conservative,0.03912677098,Marginal,Conservative
E14001502,Southend West and Leigh,EE,0.2769602861,0.3570119541,0.1146843284,0.0451909934,0.1951755845,,,0.01097685342,Labour,Conservative,0.08005166797,Lean Labour,Conservative
E14001503,Southgate and Wood Green,GL,0.2061312705,0.4708334733,0.12736927,0.0902473287,0.08757505527,,,0.01784360225,Labour,Conservative,0.2647022027,Safe Labour,Labour
E14001504,Southport,NW,0.2758576669,0.3699306958,0.11397536,0.02918803208,0.2006804721,,,0.01036777305,Labour,Conservative,0.09407302891,Lean Labour,Conservative
E14001505,Spelthorne,SE,0.3117508856,0.2529737549,0.1753524105,0.05101737132,0.198596182,,,0.01030939562,Conservative,Labour,0.05877713067,Lean Conservative,Conservative
E14001506,Spen Valley,YH,0.26598629,0.3736091461,0.06501192295,0.04445682742,0.2341214759,,,0.0168143377,Labour,Conservative,0.1076228561,Likely Labour,Conservative
E14001507,St Albans,EE,0.1837938844,0.1958831879,0.4521435917,0.03955696911,0.1233432155,,,0.005279151444,Liberal Democrat,Labour,0.2562604038,Safe Liberal Democrat,Liberal Democrat
E14001508,St Austell and Newquay,SW,0.2381118138,0.3789227936,0.09903440765,0.0576366098,0.2157884054,,,0.01050596971,Labour,Conservative,0.1408109798,Likely Labour,Conservative
E14001509,St Helens North,NW,0.1240163679,0.5633985933,0.06305772809,0.06509861796,0.1698449811,,,0.01458371167,Labour,Reform UK,0.3935536122,Safe Labour,Labour
E14001510,St Helens South and Whiston,NW,0.1024464789,0.6067310388,0.06465187691,0.07058575348,0.1411388074,,,0.0144460445,Labour,Reform UK,0.4655922314,Safe Labour,Labour
E14001511,St Ives,SW,0.2614517142,0.164882125,0.3564305077,0.03031073152,0.1815583423,,,0.00536657928,Liberal Democrat,Conservative,0.09497879349,Lean Liberal Democrat,Conservative
E14001512,St Neots and Mid Cambridgeshire,EE,0.243899501,0.2939974138,0.2666464677,0.04457974212,0.1436396492,,,0.007237226052,Labour,Liberal Democrat,0.02735094611,Marginal,Conservative
E14001513,Stafford,WM,0.2880183539,0.3832833074,0.07712062331,0.06229234719,0.1776324269,,,0.01165294121,Labour,Conservative,0.0952649535,Lean Labour,Conservative
E14001514,Staffordshire Moorlands,WM,0.2672799898,0.40176713,0.07220651739,0.05511569777,0.1918723824,,,,Labour,Conservative,0.1344871402,Likely Labour,Conservative
E14001515,Stalybridge and Hyde,NW,0.1889091559,0.46796105,0.05909938586,0.05485026254,0.2127244143,,,0.01645573136,Labour,Reform UK,0.2552366357,Safe Labour,Labour
E14001516,Stevenage,EE,0.2787342608,0.3666008385,0.09038425786,0.06126599494,0.1924697708,,,0.01054487708,Labour,Conservative,0.08786657765,Lean Labour,Conservative
E14001517,Stockport,NW,0.1432591544,0.5360264991,0.08358566187,0.06788780339,0.1521589915,,,0.01708188974,Labour,Reform UK,0.3838675075,Safe Labour,Labour
E14001518,Stockton North,NE,0.1912273677,0.5196584557,0.05424791626,0.02998215663,0.1931069044,,,,Labour,Reform UK,0.3265515513,Safe Labour,Labour
E14001519,Stockton West,NE,0.2775755724,0.3919100529,0.07005835129,0.03623765286,0.2113165674,,,0.01290180311,Labour,Conservative,0.1143344804,Likely Labour,Conservative
E14001520,Stoke-on-Trent Central,WM,0.2266838532,0.4736189398,0.05163654003,0.05215126993,0.1791825187,,,0.01672687837,Labour,Conservative,0.2469350866,Safe Labour,Conservative
E14001521,Stoke-on-Trent North,WM,0.274046217,0.3833246979,0.05074164674,0.03781111087,0.2376506526,,,0.01642567494,Labour,Conservative,0.1092784809,Likely Labour,Conservative
E14001522,Stoke-on-Trent South,WM,0.3038009549,0.35758195,0.07116675313,0.04168304115,0.2104697038,,,0.01529759704,Labour,Conservative,0.05378099513,Lean Labour,Conservative
E14001523,"Stone, Great Wyrley and Penkridge",WM,0.3729479872,0.3943086498,0.1304820894,0.09118238054,,,,0.01087136379,Labour,Conservative,0.0213606626,Marginal,Conservative
E14001524,Stourbridge,WM,0.2912711874,0.3492521121,0.0810777985,0.04088689482,0.2244748781,,,0.01303712914,Labour,Conservative,0.05798092471,Lean Labour,Conservative
E14001525,Stratford and Bow,GL,0.1165254617,0.5682511601,0.1267974578,0.0875351876,0.06990009201,,,0.03099064073,Labour,Liberal Democrat,0.4414537023,Safe Labour,Labour
E14001526,Stratford-on-Avon,WM,0.3018583576,0.2249725873,0.2458192984,0.05771688589,0.1628043397,,,0.006828531134,Conservative,Liberal Democrat,0.05603905913,Lean Conservative,Conservative
E14001527,Streatham and Croydon North,GL,0.1367465029,0.5150754415,0.1686580081,0.09502236023,0.06926383803,,,0.01523384925,Labour,Liberal Democrat,0.3464174333,Safe Labour,Labour
E14001528,Stretford and Urmston,NW,0.1513940547,0.5785629636,0.06641030112,0.05620591475,0.1285467637,,,0.01888000207,Labour,Conservative,0.4271689089,Safe Labour,Labour
E14001529,Stroud,SW,0.2645817693,0.3912839242,0.05385533422,0.08423295953,0.1883519946,,,0.01769401807,Labour,Conservative,0.1267021549,Likely Labour,Conservative
E14001530,Suffolk Coastal,EE,0.2750841612,0.302480583,0.1568612331,0.08086075486,0.1763504041,,,,Labour,Conservative,0.02739642177,Marginal,Conservative
E14001531,Sunderland Central,NE,0.1846407935,0.4955955767,0.07626851549,0.0441889412,0.1874232099,,,,Labour,Reform UK,0.3081723668,Safe Labour,Labour
E14001532,Surrey Heath,SE,0.2839999544,0.1767104797,0.3147463678,0.05490284981,0.1624420373,,,0.007198310962,Liberal Democrat,Conservative,0.03074641336,Marginal,Conservative
E14001533,Sussex Weald,SE,0.331984163,0.2413430569,0.178314098,0.05583216857,0.1849845382,,,0.007541975276,Conservative,Labour,0.09064110613,Lean Conservative,Conservative
E14001534,Sutton and Cheam,GL,0.2984644126,0.2082797477,0.2849730326,0.03641244904,0.1641642988,,,0.007706059261,Conservative,Liberal Democrat,0.01349138002,Marginal,Conservative
E14001535,Sutton Coldfield,WM,0.2952166383,0.3188060469,0.1229648145,0.06048614272,0.1927660478,,,0.009760309781,Labour,Conservative,0.02358940864,Marginal,Conservative
E14001536,Swindon North,SW,0.2587154289,0.353256387,0.08179126045,0.05344249952,0.2415953259,,,0.01119909824,Labour,Conservative,0.09454095815,Lean Labour,Conservative
E14001537,Swindon South,SW,0.2593732505,0.4046758125,0.0915576124,0.04000643984,0.1910645598,,,0.01332232489,Labour,Conservative,0.145302562,Likely Labour,Conservative
